Sample:	
Run Date:	20-02-2020 17:05:50
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
289.0	0.0237
288.0	0.0241
287.0	0.0243
286.0	0.0247
285.0	0.0249
284.0	0.0250
283.0	0.0250
282.0	0.0247
281.0	0.0243
280.0	0.0241
279.0	0.0239
278.0	0.0237
277.0	0.0234
276.0	0.0231
275.0	0.0229
274.0	0.0231
273.0	0.0234
272.0	0.0242
271.0	0.0253
270.0	0.0269
269.0	0.0287
268.0	0.0310
267.0	0.0337
266.0	0.0367
265.0	0.0395
264.0	0.0418
263.0	0.0437
262.0	0.0452
261.0	0.0465
260.0	0.0472
259.0	0.0478
258.0	0.0482
257.0	0.0482
256.0	0.0483
255.0	0.0484
254.0	0.0484
253.0	0.0483
252.0	0.0482
251.0	0.0482
250.0	0.0482
249.0	0.0485
248.0	0.0495
247.0	0.0514
246.0	0.0545
245.0	0.0592
244.0	0.0660
243.0	0.0754
242.0	0.0886
241.0	0.1070
240.0	0.1318
239.0	0.1652
238.0	0.2101
237.0	0.2712
236.0	0.3542
235.0	0.4660
234.0	0.6167
233.0	0.8164
232.0	1.0773
231.0	1.4112
230.0	1.8125
229.0	2.2147
228.0	2.4949
227.0	2.5686
226.0	2.5686
225.0	2.5376
224.0	2.4949
223.0	2.4318
222.0	2.3565
221.0	2.2518
220.0	2.1079
219.0	1.9136
218.0	1.6737
217.0	1.3716
216.0	1.0168
215.0	0.6523
214.0	0.3459
213.0	0.1503
212.0	0.0596
211.0	0.0273
210.0	0.0180
209.0	0.0140
208.0	0.0109
207.0	0.0139
206.0	0.0189
205.0	0.0181
204.0	0.0110
203.0	0.0124
202.0	0.0137
201.0	0.0088
200.0	0.0170
