Sample:	
Run Date:	20-02-2020 19:38:01
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
301.0	0.0197
300.0	0.0194
299.0	0.0192
298.0	0.0187
297.0	0.0183
296.0	0.0181
295.0	0.0179
294.0	0.0175
293.0	0.0173
292.0	0.0173
291.0	0.0172
290.0	0.0173
289.0	0.0176
288.0	0.0180
287.0	0.0183
286.0	0.0189
285.0	0.0194
284.0	0.0201
283.0	0.0209
282.0	0.0215
281.0	0.0223
280.0	0.0230
279.0	0.0237
278.0	0.0244
277.0	0.0251
276.0	0.0257
275.0	0.0262
274.0	0.0267
273.0	0.0268
272.0	0.0270
271.0	0.0276
270.0	0.0283
269.0	0.0291
268.0	0.0304
267.0	0.0321
266.0	0.0345
265.0	0.0374
264.0	0.0407
263.0	0.0439
262.0	0.0470
261.0	0.0498
260.0	0.0525
259.0	0.0545
258.0	0.0558
257.0	0.0571
256.0	0.0588
255.0	0.0609
254.0	0.0635
253.0	0.0668
252.0	0.0709
251.0	0.0759
250.0	0.0828
249.0	0.0917
248.0	0.1034
247.0	0.1195
246.0	0.1415
245.0	0.1713
244.0	0.2116
243.0	0.2666
242.0	0.3417
241.0	0.4409
240.0	0.5702
239.0	0.7368
238.0	0.9477
237.0	1.2055
236.0	1.5157
235.0	1.8570
234.0	2.1487
233.0	2.2924
232.0	2.2518
231.0	2.1487
230.0	2.0223
229.0	1.8570
228.0	1.6576
227.0	1.4271
226.0	1.1439
225.0	0.8428
224.0	0.5789
223.0	0.3602
222.0	0.2063
221.0	0.1180
220.0	0.0808
219.0	0.0763
218.0	0.0674
217.0	0.0499
216.0	0.0509
215.0	0.0740
214.0	0.0907
213.0	0.0835
212.0	0.0771
211.0	0.0788
210.0	0.0829
209.0	0.0758
208.0	0.0694
207.0	0.0773
206.0	0.0767
205.0	0.0750
204.0	0.0790
203.0	0.0810
202.0	0.0926
201.0	0.1060
200.0	0.1124
