Sample:	
Run Date:	20-02-2020 17:37:07
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	263.0	227.0	210.0	2.5493	39.6554

Data Points
nm	Abs
600.0	0.0229
599.0	0.0232
598.0	0.0235
597.0	0.0237
596.0	0.0241
595.0	0.0243
594.0	0.0247
593.0	0.0250
592.0	0.0252
591.0	0.0253
590.0	0.0254
589.0	0.0255
588.0	0.0258
587.0	0.0261
586.0	0.0261
585.0	0.0260
584.0	0.0261
583.0	0.0261
582.0	0.0261
581.0	0.0261
580.0	0.0261
579.0	0.0258
578.0	0.0257
577.0	0.0255
576.0	0.0254
575.0	0.0252
574.0	0.0250
573.0	0.0248
572.0	0.0245
571.0	0.0242
570.0	0.0239
569.0	0.0235
568.0	0.0231
567.0	0.0226
566.0	0.0224
565.0	0.0222
564.0	0.0217
563.0	0.0212
562.0	0.0209
561.0	0.0205
560.0	0.0200
559.0	0.0195
558.0	0.0191
557.0	0.0185
556.0	0.0182
555.0	0.0180
554.0	0.0176
553.0	0.0171
552.0	0.0166
551.0	0.0162
550.0	0.0157
549.0	0.0153
548.0	0.0150
547.0	0.0146
546.0	0.0141
545.0	0.0138
544.0	0.0135
543.0	0.0129
542.0	0.0126
541.0	0.0124
540.0	0.0122
539.0	0.0118
538.0	0.0114
537.0	0.0110
536.0	0.0109
535.0	0.0105
534.0	0.0102
533.0	0.0100
532.0	0.0097
531.0	0.0094
530.0	0.0093
529.0	0.0093
528.0	0.0093
527.0	0.0093
526.0	0.0093
525.0	0.0093
524.0	0.0094
523.0	0.0097
522.0	0.0100
521.0	0.0103
520.0	0.0109
519.0	0.0115
518.0	0.0122
517.0	0.0129
516.0	0.0139
515.0	0.0149
514.0	0.0160
513.0	0.0174
512.0	0.0187
511.0	0.0202
510.0	0.0217
509.0	0.0233
508.0	0.0249
507.0	0.0263
506.0	0.0278
505.0	0.0291
504.0	0.0304
503.0	0.0314
502.0	0.0326
