Sample:	
Run Date:	04-10-2018 18:01:01
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	1100.0 nm
Ending Wavelength:	190.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	208.0	199.0	192.0	1.2514	11.0204

Data Points
nm	Abs
600.0	-0.0018
599.0	-0.0018
598.0	-0.0018
597.0	-0.0018
596.0	-0.0018
595.0	-0.0020
594.0	-0.0021
593.0	-0.0021
592.0	-0.0021
591.0	-0.0021
590.0	-0.0021
589.0	-0.0021
588.0	-0.0021
587.0	-0.0021
586.0	-0.0021
585.0	-0.0021
584.0	-0.0021
583.0	-0.0021
582.0	-0.0021
581.0	-0.0021
580.0	-0.0021
579.0	-0.0021
578.0	-0.0021
577.0	-0.0021
576.0	-0.0021
575.0	-0.0021
574.0	-0.0021
573.0	-0.0021
572.0	-0.0021
571.0	-0.0021
570.0	-0.0021
569.0	-0.0021
568.0	-0.0021
567.0	-0.0021
566.0	-0.0021
565.0	-0.0021
564.0	-0.0021
563.0	-0.0021
562.0	-0.0021
561.0	-0.0021
560.0	-0.0021
559.0	-0.0021
558.0	-0.0021
557.0	-0.0021
556.0	-0.0021
555.0	-0.0021
554.0	-0.0021
553.0	-0.0021
552.0	-0.0021
551.0	-0.0021
550.0	-0.0021
549.0	-0.0021
548.0	-0.0021
547.0	-0.0021
546.0	-0.0020
545.0	-0.0018
544.0	-0.0015
543.0	-0.0015
542.0	-0.0015
541.0	-0.0014
540.0	-0.0012
539.0	-0.0010
538.0	-0.0009
537.0	-0.0007
536.0	-0.0005
535.0	-0.0003
534.0	0.0001
533.0	0.0005
532.0	0.0010
531.0	0.0017
530.0	0.0027
529.0	0.0037
528.0	0.0050
527.0	0.0064
526.0	0.0080
525.0	0.0100
524.0	0.0124
523.0	0.0150
522.0	0.0182
521.0	0.0220
520.0	0.0262
