Sample:	
Run Date:	20-02-2020 14:35:50
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	249.0	236.0	202.0	2.0217	51.1302

Data Points
nm	Abs
600.0	-0.0010
599.0	-0.0010
598.0	-0.0010
597.0	-0.0010
596.0	-0.0010
595.0	-0.0012
594.0	-0.0012
593.0	-0.0012
592.0	-0.0012
591.0	-0.0012
590.0	-0.0012
589.0	-0.0012
588.0	-0.0012
587.0	-0.0013
586.0	-0.0012
585.0	-0.0012
584.0	-0.0013
583.0	-0.0012
582.0	-0.0012
581.0	-0.0010
580.0	-0.0010
579.0	-0.0010
578.0	-0.0010
577.0	-0.0009
576.0	-0.0007
575.0	-0.0009
574.0	-0.0010
573.0	-0.0010
572.0	-0.0010
571.0	-0.0012
570.0	-0.0010
569.0	-0.0010
568.0	-0.0010
567.0	-0.0010
566.0	-0.0010
565.0	-0.0010
564.0	-0.0010
563.0	-0.0010
562.0	-0.0010
561.0	-0.0010
560.0	-0.0010
559.0	-0.0012
558.0	-0.0012
557.0	-0.0010
556.0	-0.0010
555.0	-0.0010
554.0	-0.0009
553.0	-0.0007
552.0	-0.0005
551.0	-0.0003
550.0	0.0000
549.0	0.0003
548.0	0.0007
547.0	0.0010
546.0	0.0017
545.0	0.0024
544.0	0.0032
543.0	0.0039
542.0	0.0050
541.0	0.0065
540.0	0.0082
539.0	0.0099
538.0	0.0119
537.0	0.0142
536.0	0.0172
535.0	0.0205
534.0	0.0241
533.0	0.0281
532.0	0.0326
531.0	0.0378
530.0	0.0436
529.0	0.0497
528.0	0.0563
527.0	0.0635
526.0	0.0710
525.0	0.0785
524.0	0.0863
523.0	0.0943
522.0	0.1024
521.0	0.1106
520.0	0.1185
519.0	0.1258
518.0	0.1327
517.0	0.1389
516.0	0.1443
515.0	0.1490
514.0	0.1528
513.0	0.1557
512.0	0.1572
511.0	0.1576
510.0	0.1569
509.0	0.1549
508.0	0.1521
507.0	0.1485
506.0	0.1437
505.0	0.1382
504.0	0.1322
503.0	0.1261
502.0	0.1196
501.0	0.1131
500.0	0.1064
499.0	0.1001
498.0	0.0943
497.0	0.0886
496.0	0.0835
495.0	0.0791
494.0	0.0750
493.0	0.0713
492.0	0.0682
491.0	0.0653
490.0	0.0629
489.0	0.0609
488.0	0.0593
487.0	0.0579
486.0	0.0567
485.0	0.0555
484.0	0.0541
483.0	0.0528
482.0	0.0515
481.0	0.0502
480.0	0.0488
479.0	0.0471
478.0	0.0453
477.0	0.0436
476.0	0.0417
475.0	0.0397
474.0	0.0375
473.0	0.0355
472.0	0.0335
471.0	0.0313
470.0	0.0291
469.0	0.0271
468.0	0.0252
467.0	0.0235
466.0	0.0219
465.0	0.0203
464.0	0.0187
463.0	0.0173
462.0	0.0160
461.0	0.0149
460.0	0.0139
459.0	0.0129
458.0	0.0119
457.0	0.0113
456.0	0.0106
455.0	0.0100
454.0	0.0094
453.0	0.0090
452.0	0.0085
451.0	0.0079
450.0	0.0075
449.0	0.0070
448.0	0.0066
447.0	0.0062
446.0	0.0058
445.0	0.0055
444.0	0.0050
443.0	0.0047
442.0	0.0043
441.0	0.0038
440.0	0.0035
439.0	0.0032
438.0	0.0029
437.0	0.0027
436.0	0.0024
435.0	0.0021
434.0	0.0020
433.0	0.0020
432.0	0.0018
431.0	0.0017
430.0	0.0017
429.0	0.0015
428.0	0.0014
427.0	0.0015
426.0	0.0015
425.0	0.0013
424.0	0.0012
423.0	0.0012
422.0	0.0012
421.0	0.0012
420.0	0.0010
419.0	0.0012
418.0	0.0012
417.0	0.0012
416.0	0.0010
415.0	0.0012
414.0	0.0014
413.0	0.0013
412.0	0.0012
411.0	0.0012
410.0	0.0014
409.0	0.0016
408.0	0.0016
407.0	0.0017
406.0	0.0018
405.0	0.0020
404.0	0.0020
403.0	0.0020
402.0	0.0020
401.0	0.0021
400.0	0.0024
399.0	0.0024
398.0	0.0022
397.0	0.0024
396.0	0.0027
395.0	0.0027
394.0	0.0029
393.0	0.0030
392.0	0.0031
391.0	0.0031
390.0	0.0032
389.0	0.0032
388.0	0.0032
387.0	0.0033
386.0	0.0034
385.0	0.0033
384.0	0.0033
383.0	0.0035
382.0	0.0035
381.0	0.0030
380.0	0.0019
379.0	0.0016
378.0	0.0014
377.0	0.0010
376.0	0.0009
375.0	0.0010
374.0	0.0013
373.0	0.0013
372.0	0.0015
371.0	0.0038
370.0	0.0082
369.0	0.0103
368.0	0.0102
367.0	0.0103
366.0	0.0106
365.0	0.0107
364.0	0.0110
363.0	0.0114
362.0	0.0118
361.0	0.0120
360.0	0.0124
359.0	0.0128
358.0	0.0131
357.0	0.0135
356.0	0.0139
355.0	0.0142
354.0	0.0144
353.0	0.0147
352.0	0.0150
351.0	0.0153
350.0	0.0153
349.0	0.0153
348.0	0.0154
347.0	0.0154
346.0	0.0156
345.0	0.0157
344.0	0.0157
343.0	0.0159
342.0	0.0159
341.0	0.0156
340.0	0.0152
339.0	0.0151
338.0	0.0151
337.0	0.0151
336.0	0.0151
335.0	0.0151
334.0	0.0151
333.0	0.0151
332.0	0.0150
331.0	0.0148
330.0	0.0148
329.0	0.0148
328.0	0.0148
327.0	0.0149
326.0	0.0150
325.0	0.0153
324.0	0.0159
323.0	0.0164
322.0	0.0170
321.0	0.0177
320.0	0.0187
319.0	0.0196
318.0	0.0204
317.0	0.0213
316.0	0.0223
315.0	0.0235
314.0	0.0247
313.0	0.0258
312.0	0.0267
311.0	0.0273
310.0	0.0281
309.0	0.0288
308.0	0.0295
307.0	0.0300
306.0	0.0304
305.0	0.0308
304.0	0.0308
303.0	0.0306
302.0	0.0303
301.0	0.0298
300.0	0.0293
299.0	0.0287
298.0	0.0281
297.0	0.0276
296.0	0.0268
295.0	0.0261
294.0	0.0254
293.0	0.0248
292.0	0.0241
291.0	0.0237
290.0	0.0233
289.0	0.0229
288.0	0.0225
287.0	0.0223
286.0	0.0220
285.0	0.0216
284.0	0.0215
283.0	0.0217
282.0	0.0219
281.0	0.0221
280.0	0.0225
279.0	0.0232
278.0	0.0239
277.0	0.0247
276.0	0.0255
275.0	0.0267
274.0	0.0279
273.0	0.0293
272.0	0.0308
271.0	0.0321
270.0	0.0335
269.0	0.0350
268.0	0.0366
267.0	0.0383
266.0	0.0404
265.0	0.0431
264.0	0.0465
263.0	0.0508
262.0	0.0558
261.0	0.0614
260.0	0.0673
259.0	0.0733
258.0	0.0790
257.0	0.0846
256.0	0.0901
255.0	0.0957
254.0	0.1024
253.0	0.1110
252.0	0.1227
251.0	0.1389
250.0	0.1613
249.0	0.1916
248.0	0.2323
247.0	0.2870
246.0	0.3602
245.0	0.4573
244.0	0.5867
243.0	0.7570
242.0	0.9767
241.0	1.2565
240.0	1.6003
239.0	1.9872
238.0	2.3565
237.0	2.6198
236.0	2.6990
235.0	2.6990
234.0	2.6990
233.0	2.6990
232.0	2.6990
231.0	2.6990
230.0	2.6990
229.0	2.6990
228.0	2.6990
227.0	2.6990
226.0	2.6990
225.0	2.6576
224.0	2.6576
223.0	2.6576
222.0	2.6576
221.0	2.6576
220.0	2.6198
219.0	2.6198
218.0	2.6198
217.0	2.5686
216.0	2.5686
215.0	2.5376
214.0	2.5376
213.0	2.4949
212.0	2.4685
211.0	2.4318
210.0	2.4089
209.0	2.3768
208.0	2.3565
207.0	2.3098
206.0	2.2676
205.0	2.2291
204.0	2.1805
203.0	2.1367
202.0	2.0915
201.0	2.0555
200.0	2.0223
