Sample:	
Run Date:	20-02-2020 21:25:49
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
289.0	0.0235
288.0	0.0245
287.0	0.0254
286.0	0.0262
285.0	0.0271
284.0	0.0280
283.0	0.0287
282.0	0.0294
281.0	0.0302
280.0	0.0309
279.0	0.0317
278.0	0.0325
277.0	0.0334
276.0	0.0343
275.0	0.0351
274.0	0.0360
273.0	0.0369
272.0	0.0378
271.0	0.0386
270.0	0.0396
269.0	0.0405
268.0	0.0413
267.0	0.0425
266.0	0.0437
265.0	0.0451
264.0	0.0466
263.0	0.0487
262.0	0.0510
261.0	0.0539
260.0	0.0571
259.0	0.0607
258.0	0.0649
257.0	0.0702
256.0	0.0765
255.0	0.0841
254.0	0.0937
253.0	0.1060
252.0	0.1218
251.0	0.1427
250.0	0.1701
249.0	0.2057
248.0	0.2527
247.0	0.3143
246.0	0.3946
245.0	0.4994
244.0	0.6360
243.0	0.8122
242.0	1.0405
241.0	1.3288
240.0	1.6778
239.0	2.0706
238.0	2.4318
237.0	2.6576
236.0	2.6990
235.0	2.6990
234.0	2.6990
233.0	2.6990
232.0	2.6990
231.0	2.6990
230.0	2.6990
229.0	2.6990
228.0	2.6990
227.0	2.6990
226.0	2.6576
225.0	2.6576
224.0	2.6576
223.0	2.6576
222.0	2.6576
221.0	2.6576
220.0	2.6576
219.0	2.6576
218.0	2.6576
217.0	2.6198
216.0	2.6198
215.0	2.5686
214.0	2.5686
213.0	2.5376
212.0	2.5376
211.0	2.4949
210.0	2.4685
209.0	2.4318
208.0	2.4089
207.0	2.3565
206.0	2.3098
205.0	2.2676
204.0	2.2291
203.0	2.2007
202.0	2.1367
201.0	2.0706
200.0	2.0315
