Sample:	
Run Date:	11-03-2020 17:02:38
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	294.0	236.0	216.0	2.6322	50.4721

Data Points
nm	Abs
900.0	0.0020
899.0	0.0067
898.0	0.0130
897.0	0.0183
896.0	0.0221
895.0	0.0254
894.0	0.0296
893.0	0.0342
892.0	0.0375
891.0	0.0383
890.0	0.0365
889.0	0.0336
888.0	0.0306
887.0	0.0279
886.0	0.0257
885.0	0.0241
884.0	0.0230
883.0	0.0220
882.0	0.0209
881.0	0.0197
880.0	0.0189
879.0	0.0180
878.0	0.0172
877.0	0.0167
876.0	0.0166
875.0	0.0167
874.0	0.0171
873.0	0.0176
872.0	0.0181
871.0	0.0185
870.0	0.0187
869.0	0.0187
868.0	0.0189
867.0	0.0192
866.0	0.0194
865.0	0.0196
864.0	0.0200
863.0	0.0203
862.0	0.0203
861.0	0.0201
860.0	0.0200
859.0	0.0200
858.0	0.0197
857.0	0.0196
856.0	0.0196
855.0	0.0195
854.0	0.0195
853.0	0.0195
852.0	0.0194
851.0	0.0194
850.0	0.0193
849.0	0.0193
848.0	0.0192
847.0	0.0192
846.0	0.0193
845.0	0.0193
844.0	0.0193
843.0	0.0193
842.0	0.0194
841.0	0.0194
840.0	0.0194
839.0	0.0194
838.0	0.0194
837.0	0.0192
836.0	0.0191
835.0	0.0191
834.0	0.0191
833.0	0.0191
832.0	0.0191
831.0	0.0192
830.0	0.0194
829.0	0.0194
828.0	0.0194
827.0	0.0194
826.0	0.0195
825.0	0.0195
824.0	0.0195
823.0	0.0196
822.0	0.0197
821.0	0.0200
820.0	0.0200
819.0	0.0200
818.0	0.0197
817.0	0.0196
816.0	0.0195
815.0	0.0194
814.0	0.0194
813.0	0.0194
812.0	0.0192
811.0	0.0191
810.0	0.0191
809.0	0.0192
808.0	0.0193
807.0	0.0192
806.0	0.0192
805.0	0.0194
804.0	0.0194
803.0	0.0196
802.0	0.0200
801.0	0.0203
800.0	0.0204
799.0	0.0206
798.0	0.0209
797.0	0.0209
796.0	0.0209
795.0	0.0209
794.0	0.0209
793.0	0.0209
792.0	0.0209
791.0	0.0209
790.0	0.0207
789.0	0.0207
788.0	0.0206
787.0	0.0204
786.0	0.0203
785.0	0.0201
784.0	0.0200
783.0	0.0200
782.0	0.0200
781.0	0.0200
780.0	0.0200
779.0	0.0197
778.0	0.0196
777.0	0.0196
776.0	0.0196
775.0	0.0195
774.0	0.0194
773.0	0.0194
772.0	0.0194
771.0	0.0194
770.0	0.0194
769.0	0.0194
768.0	0.0194
767.0	0.0193
766.0	0.0194
765.0	0.0194
764.0	0.0194
763.0	0.0194
762.0	0.0193
761.0	0.0194
760.0	0.0194
759.0	0.0194
758.0	0.0194
757.0	0.0194
756.0	0.0194
755.0	0.0194
754.0	0.0194
753.0	0.0195
752.0	0.0196
751.0	0.0196
750.0	0.0195
749.0	0.0194
748.0	0.0194
747.0	0.0192
746.0	0.0190
745.0	0.0185
744.0	0.0182
743.0	0.0180
742.0	0.0180
741.0	0.0180
740.0	0.0181
739.0	0.0183
738.0	0.0189
737.0	0.0194
736.0	0.0201
735.0	0.0209
734.0	0.0217
733.0	0.0225
732.0	0.0233
731.0	0.0240
730.0	0.0244
729.0	0.0247
728.0	0.0247
727.0	0.0244
726.0	0.0242
725.0	0.0240
724.0	0.0237
723.0	0.0235
722.0	0.0234
721.0	0.0233
720.0	0.0232
719.0	0.0230
718.0	0.0229
717.0	0.0227
716.0	0.0227
715.0	0.0226
714.0	0.0225
713.0	0.0225
712.0	0.0225
711.0	0.0225
710.0	0.0225
709.0	0.0225
708.0	0.0226
707.0	0.0229
706.0	0.0229
705.0	0.0229
704.0	0.0229
703.0	0.0229
702.0	0.0229
701.0	0.0229
700.0	0.0229
699.0	0.0229
698.0	0.0229
697.0	0.0229
696.0	0.0229
695.0	0.0229
694.0	0.0229
693.0	0.0229
692.0	0.0230
691.0	0.0231
690.0	0.0230
689.0	0.0229
688.0	0.0229
687.0	0.0229
686.0	0.0229
685.0	0.0229
684.0	0.0229
683.0	0.0229
682.0	0.0229
681.0	0.0229
680.0	0.0229
679.0	0.0229
678.0	0.0229
677.0	0.0229
676.0	0.0229
675.0	0.0229
674.0	0.0229
673.0	0.0226
672.0	0.0226
671.0	0.0229
670.0	0.0229
669.0	0.0229
668.0	0.0229
667.0	0.0229
666.0	0.0229
665.0	0.0229
664.0	0.0229
663.0	0.0229
662.0	0.0229
661.0	0.0229
660.0	0.0229
659.0	0.0229
658.0	0.0226
657.0	0.0226
656.0	0.0229
655.0	0.0229
654.0	0.0226
653.0	0.0225
652.0	0.0225
651.0	0.0225
650.0	0.0225
649.0	0.0225
648.0	0.0226
647.0	0.0229
646.0	0.0229
645.0	0.0226
644.0	0.0225
643.0	0.0225
642.0	0.0226
641.0	0.0229
640.0	0.0229
639.0	0.0226
638.0	0.0225
637.0	0.0225
636.0	0.0225
635.0	0.0224
634.0	0.0224
633.0	0.0225
632.0	0.0225
631.0	0.0224
630.0	0.0223
629.0	0.0224
628.0	0.0225
627.0	0.0225
626.0	0.0226
625.0	0.0229
624.0	0.0231
623.0	0.0231
622.0	0.0232
621.0	0.0233
620.0	0.0234
619.0	0.0234
618.0	0.0233
617.0	0.0232
616.0	0.0232
615.0	0.0232
614.0	0.0232
613.0	0.0232
612.0	0.0232
611.0	0.0232
610.0	0.0231
609.0	0.0232
608.0	0.0232
607.0	0.0232
606.0	0.0232
605.0	0.0232
604.0	0.0232
603.0	0.0230
602.0	0.0225
601.0	0.0219
600.0	0.0217
