Sample:	
Run Date:	11-03-2020 17:25:35
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
619.0	-0.0003
618.0	-0.0003
617.0	-0.0003
616.0	-0.0003
615.0	-0.0003
614.0	-0.0002
613.0	0.0000
612.0	0.0000
611.0	0.0001
610.0	0.0003
609.0	0.0003
608.0	0.0004
607.0	0.0005
606.0	0.0005
605.0	0.0005
604.0	0.0007
603.0	0.0009
602.0	0.0016
601.0	0.0030
600.0	0.0038
599.0	0.0041
598.0	0.0044
597.0	0.0046
596.0	0.0047
595.0	0.0049
594.0	0.0049
593.0	0.0050
592.0	0.0052
591.0	0.0056
590.0	0.0058
589.0	0.0061
588.0	0.0064
587.0	0.0065
586.0	0.0067
585.0	0.0070
584.0	0.0073
583.0	0.0076
582.0	0.0079
581.0	0.0082
580.0	0.0086
579.0	0.0089
578.0	0.0093
577.0	0.0097
576.0	0.0102
575.0	0.0105
574.0	0.0109
573.0	0.0112
572.0	0.0117
571.0	0.0122
570.0	0.0127
569.0	0.0131
568.0	0.0135
567.0	0.0139
566.0	0.0143
565.0	0.0150
564.0	0.0156
563.0	0.0162
562.0	0.0167
561.0	0.0174
560.0	0.0179
559.0	0.0183
558.0	0.0189
557.0	0.0194
556.0	0.0200
555.0	0.0205
554.0	0.0212
553.0	0.0217
552.0	0.0223
551.0	0.0229
550.0	0.0234
549.0	0.0241
548.0	0.0247
547.0	0.0252
546.0	0.0258
545.0	0.0263
544.0	0.0269
543.0	0.0276
542.0	0.0281
541.0	0.0285
540.0	0.0290
539.0	0.0296
538.0	0.0303
537.0	0.0309
536.0	0.0313
535.0	0.0319
534.0	0.0324
533.0	0.0329
532.0	0.0334
531.0	0.0339
530.0	0.0344
529.0	0.0348
528.0	0.0355
527.0	0.0361
526.0	0.0367
525.0	0.0372
524.0	0.0376
523.0	0.0382
522.0	0.0388
521.0	0.0394
520.0	0.0397
519.0	0.0402
518.0	0.0408
517.0	0.0412
516.0	0.0418
515.0	0.0424
514.0	0.0430
513.0	0.0436
512.0	0.0440
511.0	0.0445
510.0	0.0451
509.0	0.0456
508.0	0.0460
507.0	0.0466
506.0	0.0470
505.0	0.0474
504.0	0.0478
503.0	0.0482
502.0	0.0484
501.0	0.0488
500.0	0.0491
499.0	0.0493
498.0	0.0496
497.0	0.0496
496.0	0.0496
495.0	0.0496
494.0	0.0496
493.0	0.0496
492.0	0.0496
491.0	0.0496
490.0	0.0496
489.0	0.0493
488.0	0.0490
487.0	0.0487
486.0	0.0483
485.0	0.0478
484.0	0.0472
483.0	0.0466
482.0	0.0460
481.0	0.0453
480.0	0.0447
479.0	0.0442
478.0	0.0434
477.0	0.0426
476.0	0.0418
475.0	0.0411
474.0	0.0403
473.0	0.0394
472.0	0.0382
471.0	0.0372
470.0	0.0361
469.0	0.0352
468.0	0.0342
467.0	0.0332
466.0	0.0322
465.0	0.0312
464.0	0.0302
463.0	0.0291
462.0	0.0281
461.0	0.0271
460.0	0.0262
459.0	0.0253
458.0	0.0244
457.0	0.0235
456.0	0.0225
455.0	0.0217
454.0	0.0210
453.0	0.0203
452.0	0.0195
451.0	0.0189
450.0	0.0180
449.0	0.0171
448.0	0.0164
447.0	0.0159
446.0	0.0153
445.0	0.0147
444.0	0.0140
443.0	0.0136
442.0	0.0130
441.0	0.0125
440.0	0.0120
439.0	0.0116
438.0	0.0112
437.0	0.0107
436.0	0.0103
435.0	0.0100
434.0	0.0097
433.0	0.0093
432.0	0.0090
431.0	0.0087
430.0	0.0083
429.0	0.0080
428.0	0.0078
427.0	0.0077
426.0	0.0074
425.0	0.0070
424.0	0.0068
423.0	0.0066
422.0	0.0064
421.0	0.0064
420.0	0.0061
419.0	0.0059
418.0	0.0056
417.0	0.0055
416.0	0.0055
415.0	0.0052
414.0	0.0050
413.0	0.0049
412.0	0.0049
411.0	0.0047
410.0	0.0046
409.0	0.0046
408.0	0.0046
407.0	0.0046
406.0	0.0046
405.0	0.0046
404.0	0.0046
403.0	0.0046
402.0	0.0047
401.0	0.0048
400.0	0.0048
399.0	0.0049
398.0	0.0049
397.0	0.0049
396.0	0.0050
395.0	0.0052
394.0	0.0053
393.0	0.0056
392.0	0.0058
391.0	0.0061
390.0	0.0064
389.0	0.0065
388.0	0.0067
387.0	0.0070
386.0	0.0073
385.0	0.0074
384.0	0.0076
383.0	0.0079
382.0	0.0083
381.0	0.0078
380.0	0.0065
379.0	0.0062
378.0	0.0062
377.0	0.0062
376.0	0.0059
375.0	0.0053
374.0	0.0060
373.0	0.0072
372.0	0.0072
371.0	0.0076
370.0	0.0091
369.0	0.0103
368.0	0.0106
367.0	0.0105
366.0	0.0104
365.0	0.0106
364.0	0.0110
363.0	0.0114
362.0	0.0117
361.0	0.0118
360.0	0.0120
359.0	0.0120
358.0	0.0117
357.0	0.0118
356.0	0.0122
355.0	0.0122
354.0	0.0122
353.0	0.0124
352.0	0.0125
351.0	0.0125
350.0	0.0126
349.0	0.0125
348.0	0.0122
347.0	0.0122
346.0	0.0122
345.0	0.0122
344.0	0.0122
343.0	0.0122
342.0	0.0122
341.0	0.0122
340.0	0.0122
339.0	0.0122
338.0	0.0120
337.0	0.0120
336.0	0.0122
335.0	0.0120
334.0	0.0118
333.0	0.0116
332.0	0.0114
331.0	0.0110
330.0	0.0109
329.0	0.0109
328.0	0.0110
327.0	0.0110
326.0	0.0110
325.0	0.0109
324.0	0.0106
323.0	0.0105
322.0	0.0102
321.0	0.0099
320.0	0.0097
319.0	0.0097
318.0	0.0097
317.0	0.0097
316.0	0.0097
315.0	0.0094
314.0	0.0093
313.0	0.0092
312.0	0.0092
311.0	0.0091
310.0	0.0090
309.0	0.0089
308.0	0.0090
307.0	0.0090
306.0	0.0090
305.0	0.0088
304.0	0.0088
303.0	0.0089
302.0	0.0088
301.0	0.0089
300.0	0.0091
299.0	0.0091
298.0	0.0091
297.0	0.0093
296.0	0.0093
295.0	0.0095
294.0	0.0097
293.0	0.0100
292.0	0.0103
291.0	0.0106
290.0	0.0110
289.0	0.0114
288.0	0.0118
287.0	0.0122
286.0	0.0128
285.0	0.0132
284.0	0.0137
283.0	0.0141
282.0	0.0147
281.0	0.0152
280.0	0.0157
279.0	0.0164
278.0	0.0171
277.0	0.0177
276.0	0.0185
275.0	0.0194
274.0	0.0201
273.0	0.0209
272.0	0.0217
271.0	0.0226
270.0	0.0239
269.0	0.0252
268.0	0.0263
267.0	0.0275
266.0	0.0288
265.0	0.0302
264.0	0.0317
263.0	0.0335
262.0	0.0352
261.0	0.0371
260.0	0.0394
259.0	0.0419
258.0	0.0451
257.0	0.0489
256.0	0.0538
255.0	0.0599
254.0	0.0675
253.0	0.0776
252.0	0.0911
251.0	0.1094
250.0	0.1339
249.0	0.1677
248.0	0.2130
247.0	0.2735
246.0	0.3542
245.0	0.4607
244.0	0.6003
243.0	0.7830
242.0	1.0200
241.0	1.3179
240.0	1.6778
239.0	2.0915
238.0	2.4949
237.0	2.7696
236.0	2.8239
235.0	2.8239
234.0	2.8239
233.0	2.8239
232.0	2.8239
231.0	2.8239
230.0	2.8239
229.0	2.8239
228.0	2.8239
227.0	2.7696
226.0	2.7696
225.0	2.7696
224.0	2.7696
223.0	2.7696
222.0	2.6990
221.0	2.6990
220.0	2.6990
219.0	2.6576
218.0	2.6576
217.0	2.6198
216.0	2.6198
215.0	2.5686
214.0	2.5376
213.0	2.5376
212.0	2.4949
211.0	2.4685
210.0	2.4318
209.0	2.3768
208.0	2.3372
207.0	2.2924
206.0	2.2518
205.0	2.2007
204.0	2.1192
203.0	2.0555
202.0	2.0000
201.0	1.9318
200.0	1.8894
