Sample:	
Run Date:	11-03-2020 14:09:13
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
588.0	0.0248
587.0	0.0243
586.0	0.0239
585.0	0.0234
584.0	0.0229
583.0	0.0225
582.0	0.0222
581.0	0.0219
580.0	0.0214
579.0	0.0212
578.0	0.0209
577.0	0.0204
576.0	0.0200
575.0	0.0195
574.0	0.0192
573.0	0.0189
572.0	0.0185
571.0	0.0182
570.0	0.0179
569.0	0.0175
568.0	0.0173
567.0	0.0171
566.0	0.0167
565.0	0.0164
564.0	0.0162
563.0	0.0159
562.0	0.0156
561.0	0.0152
560.0	0.0150
559.0	0.0149
558.0	0.0147
557.0	0.0143
556.0	0.0141
555.0	0.0139
554.0	0.0138
553.0	0.0137
552.0	0.0137
551.0	0.0135
550.0	0.0131
549.0	0.0129
548.0	0.0128
547.0	0.0127
546.0	0.0126
545.0	0.0126
544.0	0.0124
543.0	0.0122
542.0	0.0122
541.0	0.0122
540.0	0.0120
539.0	0.0119
538.0	0.0119
537.0	0.0118
536.0	0.0117
535.0	0.0117
534.0	0.0116
533.0	0.0117
532.0	0.0117
531.0	0.0115
530.0	0.0114
529.0	0.0114
528.0	0.0113
527.0	0.0114
526.0	0.0114
525.0	0.0114
524.0	0.0112
523.0	0.0110
522.0	0.0110
521.0	0.0112
520.0	0.0114
519.0	0.0114
518.0	0.0112
517.0	0.0110
516.0	0.0110
515.0	0.0110
514.0	0.0113
513.0	0.0115
512.0	0.0116
511.0	0.0117
510.0	0.0117
509.0	0.0117
508.0	0.0117
507.0	0.0118
506.0	0.0119
505.0	0.0119
504.0	0.0120
503.0	0.0122
502.0	0.0122
501.0	0.0122
500.0	0.0122
499.0	0.0122
498.0	0.0122
497.0	0.0122
496.0	0.0124
495.0	0.0126
494.0	0.0126
493.0	0.0127
492.0	0.0128
491.0	0.0128
490.0	0.0129
489.0	0.0131
488.0	0.0135
487.0	0.0136
486.0	0.0138
485.0	0.0138
484.0	0.0138
483.0	0.0138
482.0	0.0138
481.0	0.0139
480.0	0.0140
479.0	0.0141
478.0	0.0143
477.0	0.0143
476.0	0.0146
475.0	0.0148
474.0	0.0149
473.0	0.0149
472.0	0.0149
471.0	0.0149
470.0	0.0150
469.0	0.0152
468.0	0.0153
467.0	0.0156
466.0	0.0156
465.0	0.0157
464.0	0.0160
463.0	0.0161
462.0	0.0161
461.0	0.0162
460.0	0.0164
459.0	0.0164
458.0	0.0166
457.0	0.0166
456.0	0.0166
455.0	0.0167
454.0	0.0169
453.0	0.0171
452.0	0.0173
451.0	0.0175
450.0	0.0175
449.0	0.0176
448.0	0.0180
447.0	0.0180
446.0	0.0181
445.0	0.0183
444.0	0.0185
443.0	0.0189
442.0	0.0192
441.0	0.0194
440.0	0.0195
439.0	0.0197
438.0	0.0200
437.0	0.0203
436.0	0.0206
435.0	0.0210
434.0	0.0214
433.0	0.0219
432.0	0.0223
431.0	0.0226
430.0	0.0232
429.0	0.0237
428.0	0.0240
427.0	0.0243
426.0	0.0249
425.0	0.0252
424.0	0.0255
423.0	0.0260
422.0	0.0265
421.0	0.0267
420.0	0.0270
419.0	0.0273
418.0	0.0277
417.0	0.0279
416.0	0.0281
415.0	0.0281
414.0	0.0283
413.0	0.0285
412.0	0.0287
411.0	0.0290
410.0	0.0291
409.0	0.0293
408.0	0.0294
407.0	0.0296
406.0	0.0298
405.0	0.0300
404.0	0.0303
403.0	0.0306
402.0	0.0306
401.0	0.0308
400.0	0.0309
399.0	0.0311
398.0	0.0312
397.0	0.0313
396.0	0.0313
395.0	0.0314
394.0	0.0316
393.0	0.0314
392.0	0.0314
391.0	0.0317
390.0	0.0320
389.0	0.0321
