Sample:	
Run Date:	11-03-2020 16:52:36
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
588.0	0.0169
587.0	0.0169
586.0	0.0169
585.0	0.0167
584.0	0.0167
583.0	0.0167
582.0	0.0167
581.0	0.0169
580.0	0.0169
579.0	0.0169
578.0	0.0170
577.0	0.0170
576.0	0.0170
575.0	0.0170
574.0	0.0170
573.0	0.0170
572.0	0.0170
571.0	0.0171
570.0	0.0171
569.0	0.0170
568.0	0.0170
567.0	0.0171
566.0	0.0173
565.0	0.0173
564.0	0.0174
563.0	0.0176
562.0	0.0177
561.0	0.0180
560.0	0.0180
559.0	0.0181
558.0	0.0183
557.0	0.0185
556.0	0.0186
555.0	0.0189
554.0	0.0192
553.0	0.0194
552.0	0.0194
551.0	0.0195
550.0	0.0197
549.0	0.0202
548.0	0.0204
547.0	0.0206
546.0	0.0209
545.0	0.0209
544.0	0.0210
543.0	0.0211
542.0	0.0211
541.0	0.0211
540.0	0.0212
539.0	0.0213
538.0	0.0212
537.0	0.0211
536.0	0.0211
535.0	0.0210
534.0	0.0209
533.0	0.0209
532.0	0.0206
531.0	0.0205
530.0	0.0203
529.0	0.0200
528.0	0.0197
527.0	0.0195
526.0	0.0194
525.0	0.0192
524.0	0.0189
523.0	0.0186
522.0	0.0185
521.0	0.0185
520.0	0.0183
519.0	0.0181
518.0	0.0180
517.0	0.0180
516.0	0.0180
515.0	0.0177
514.0	0.0176
513.0	0.0176
512.0	0.0176
511.0	0.0174
