Sample:	
Run Date:	11-03-2020 15:00:09
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	800.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	290.0	233.0	220.0	2.3124	29.6631

Data Points
nm	Abs
800.0	0.0005
799.0	0.0005
798.0	0.0005
797.0	0.0005
796.0	0.0007
795.0	0.0009
794.0	0.0009
793.0	0.0009
792.0	0.0007
791.0	0.0009
790.0	0.0009
789.0	0.0009
788.0	0.0007
787.0	0.0009
786.0	0.0009
785.0	0.0010
784.0	0.0012
783.0	0.0012
782.0	0.0012
781.0	0.0012
780.0	0.0012
779.0	0.0013
778.0	0.0014
777.0	0.0013
776.0	0.0012
775.0	0.0012
774.0	0.0012
773.0	0.0012
772.0	0.0013
771.0	0.0015
770.0	0.0015
769.0	0.0015
768.0	0.0014
767.0	0.0014
766.0	0.0014
765.0	0.0014
764.0	0.0014
763.0	0.0015
762.0	0.0015
761.0	0.0015
760.0	0.0016
759.0	0.0017
758.0	0.0017
757.0	0.0017
756.0	0.0018
755.0	0.0020
754.0	0.0020
753.0	0.0020
752.0	0.0018
751.0	0.0017
750.0	0.0017
749.0	0.0017
748.0	0.0016
747.0	0.0016
746.0	0.0016
745.0	0.0016
744.0	0.0016
743.0	0.0016
742.0	0.0015
741.0	0.0016
740.0	0.0016
739.0	0.0017
738.0	0.0018
737.0	0.0020
736.0	0.0020
735.0	0.0020
734.0	0.0020
733.0	0.0020
732.0	0.0020
731.0	0.0020
730.0	0.0020
729.0	0.0019
728.0	0.0020
727.0	0.0020
726.0	0.0020
725.0	0.0019
724.0	0.0019
723.0	0.0019
722.0	0.0019
721.0	0.0019
720.0	0.0019
719.0	0.0019
718.0	0.0020
717.0	0.0020
716.0	0.0020
715.0	0.0019
714.0	0.0019
713.0	0.0019
712.0	0.0019
711.0	0.0019
710.0	0.0020
709.0	0.0020
708.0	0.0019
707.0	0.0020
706.0	0.0020
705.0	0.0020
704.0	0.0018
703.0	0.0017
702.0	0.0017
701.0	0.0017
700.0	0.0016
699.0	0.0016
698.0	0.0016
697.0	0.0017
696.0	0.0017
695.0	0.0017
694.0	0.0017
693.0	0.0017
692.0	0.0017
691.0	0.0017
690.0	0.0016
689.0	0.0015
688.0	0.0015
687.0	0.0015
686.0	0.0016
