Sample:	
Run Date:	11-03-2020 16:29:03
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	299.0	236.0	215.0	2.6051	53.8609

Data Points
nm	Abs
900.0	0.0014
899.0	0.0059
898.0	0.0120
897.0	0.0173
896.0	0.0210
895.0	0.0243
894.0	0.0285
893.0	0.0330
892.0	0.0361
891.0	0.0367
890.0	0.0350
889.0	0.0320
888.0	0.0290
887.0	0.0263
886.0	0.0242
885.0	0.0226
884.0	0.0215
883.0	0.0205
882.0	0.0194
881.0	0.0184
880.0	0.0175
879.0	0.0166
878.0	0.0160
877.0	0.0156
876.0	0.0154
875.0	0.0156
874.0	0.0160
873.0	0.0163
872.0	0.0166
871.0	0.0170
870.0	0.0173
869.0	0.0173
868.0	0.0174
867.0	0.0176
866.0	0.0180
865.0	0.0183
864.0	0.0185
863.0	0.0189
862.0	0.0190
861.0	0.0190
860.0	0.0189
859.0	0.0186
858.0	0.0185
857.0	0.0183
856.0	0.0182
855.0	0.0182
854.0	0.0182
853.0	0.0182
852.0	0.0181
851.0	0.0180
850.0	0.0180
849.0	0.0180
848.0	0.0180
847.0	0.0180
846.0	0.0180
845.0	0.0180
844.0	0.0180
843.0	0.0180
842.0	0.0180
841.0	0.0180
840.0	0.0180
839.0	0.0180
838.0	0.0180
837.0	0.0180
836.0	0.0180
835.0	0.0180
834.0	0.0180
833.0	0.0180
832.0	0.0180
831.0	0.0180
830.0	0.0180
829.0	0.0180
828.0	0.0180
827.0	0.0182
826.0	0.0184
825.0	0.0185
824.0	0.0185
823.0	0.0185
822.0	0.0186
821.0	0.0189
820.0	0.0190
819.0	0.0190
818.0	0.0190
817.0	0.0189
816.0	0.0186
815.0	0.0185
814.0	0.0185
813.0	0.0185
812.0	0.0183
811.0	0.0182
810.0	0.0182
809.0	0.0183
808.0	0.0184
807.0	0.0184
806.0	0.0185
805.0	0.0189
804.0	0.0191
803.0	0.0192
802.0	0.0194
801.0	0.0197
800.0	0.0200
799.0	0.0204
798.0	0.0207
797.0	0.0209
796.0	0.0209
795.0	0.0209
794.0	0.0209
793.0	0.0209
792.0	0.0209
791.0	0.0209
790.0	0.0207
789.0	0.0207
788.0	0.0206
787.0	0.0204
786.0	0.0203
785.0	0.0203
784.0	0.0203
783.0	0.0203
782.0	0.0203
781.0	0.0204
780.0	0.0204
779.0	0.0203
778.0	0.0201
777.0	0.0201
776.0	0.0203
775.0	0.0203
774.0	0.0201
773.0	0.0200
772.0	0.0200
771.0	0.0200
770.0	0.0201
769.0	0.0203
768.0	0.0203
767.0	0.0202
766.0	0.0203
765.0	0.0204
764.0	0.0204
763.0	0.0205
762.0	0.0205
761.0	0.0206
760.0	0.0209
759.0	0.0210
758.0	0.0212
757.0	0.0213
756.0	0.0212
755.0	0.0212
754.0	0.0214
753.0	0.0215
752.0	0.0217
751.0	0.0217
750.0	0.0217
749.0	0.0214
748.0	0.0212
747.0	0.0211
746.0	0.0211
745.0	0.0209
744.0	0.0206
743.0	0.0204
742.0	0.0203
741.0	0.0204
740.0	0.0206
739.0	0.0211
738.0	0.0216
737.0	0.0223
736.0	0.0230
735.0	0.0237
734.0	0.0244
733.0	0.0253
732.0	0.0262
731.0	0.0267
730.0	0.0270
729.0	0.0272
728.0	0.0272
727.0	0.0272
726.0	0.0270
725.0	0.0268
724.0	0.0267
723.0	0.0265
722.0	0.0265
721.0	0.0265
720.0	0.0263
719.0	0.0262
718.0	0.0261
717.0	0.0261
716.0	0.0261
715.0	0.0261
714.0	0.0261
713.0	0.0262
712.0	0.0263
711.0	0.0265
710.0	0.0267
709.0	0.0267
708.0	0.0267
707.0	0.0267
706.0	0.0267
705.0	0.0267
704.0	0.0268
703.0	0.0269
702.0	0.0270
701.0	0.0271
700.0	0.0271
699.0	0.0272
698.0	0.0272
697.0	0.0273
696.0	0.0276
695.0	0.0276
694.0	0.0275
693.0	0.0276
692.0	0.0277
691.0	0.0278
690.0	0.0278
689.0	0.0278
688.0	0.0278
687.0	0.0279
686.0	0.0280
685.0	0.0280
684.0	0.0281
683.0	0.0281
682.0	0.0281
681.0	0.0281
680.0	0.0281
679.0	0.0283
678.0	0.0283
677.0	0.0283
676.0	0.0283
675.0	0.0284
674.0	0.0284
673.0	0.0284
672.0	0.0285
671.0	0.0287
670.0	0.0287
669.0	0.0288
668.0	0.0290
667.0	0.0290
666.0	0.0290
665.0	0.0291
664.0	0.0293
663.0	0.0293
662.0	0.0293
661.0	0.0293
660.0	0.0293
659.0	0.0293
658.0	0.0293
657.0	0.0294
656.0	0.0295
655.0	0.0294
654.0	0.0293
653.0	0.0293
652.0	0.0294
651.0	0.0296
650.0	0.0296
649.0	0.0296
648.0	0.0297
647.0	0.0298
646.0	0.0298
645.0	0.0298
644.0	0.0298
643.0	0.0298
642.0	0.0300
641.0	0.0302
640.0	0.0304
639.0	0.0303
638.0	0.0302
637.0	0.0302
636.0	0.0302
635.0	0.0302
634.0	0.0303
633.0	0.0305
632.0	0.0305
631.0	0.0305
630.0	0.0306
629.0	0.0308
628.0	0.0308
627.0	0.0308
626.0	0.0308
625.0	0.0310
624.0	0.0312
623.0	0.0313
622.0	0.0316
621.0	0.0317
620.0	0.0318
619.0	0.0320
618.0	0.0320
617.0	0.0320
616.0	0.0320
615.0	0.0320
614.0	0.0320
613.0	0.0320
612.0	0.0321
611.0	0.0322
610.0	0.0322
609.0	0.0322
608.0	0.0322
607.0	0.0322
606.0	0.0322
605.0	0.0324
604.0	0.0325
603.0	0.0325
602.0	0.0319
601.0	0.0309
600.0	0.0305
599.0	0.0305
598.0	0.0306
597.0	0.0308
596.0	0.0308
595.0	0.0308
594.0	0.0308
593.0	0.0308
592.0	0.0308
591.0	0.0309
590.0	0.0311
589.0	0.0311
588.0	0.0310
587.0	0.0311
586.0	0.0313
585.0	0.0313
584.0	0.0314
583.0	0.0317
582.0	0.0318
581.0	0.0320
580.0	0.0322
579.0	0.0322
578.0	0.0322
577.0	0.0324
576.0	0.0326
575.0	0.0326
574.0	0.0327
573.0	0.0327
572.0	0.0327
571.0	0.0328
570.0	0.0328
569.0	0.0329
568.0	0.0332
567.0	0.0332
566.0	0.0332
565.0	0.0335
564.0	0.0335
563.0	0.0336
562.0	0.0337
561.0	0.0337
560.0	0.0337
559.0	0.0337
558.0	0.0339
557.0	0.0340
556.0	0.0342
555.0	0.0343
554.0	0.0344
553.0	0.0347
552.0	0.0347
551.0	0.0347
550.0	0.0348
549.0	0.0351
548.0	0.0352
547.0	0.0353
546.0	0.0356
545.0	0.0356
544.0	0.0357
543.0	0.0358
542.0	0.0359
541.0	0.0361
540.0	0.0365
539.0	0.0366
538.0	0.0367
537.0	0.0367
