Sample:	
Run Date:	20-02-2020 17:26:57
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
298.0	0.0061
297.0	0.0064
296.0	0.0066
295.0	0.0070
294.0	0.0073
293.0	0.0077
292.0	0.0082
291.0	0.0089
290.0	0.0095
289.0	0.0104
288.0	0.0113
287.0	0.0122
286.0	0.0129
285.0	0.0139
284.0	0.0148
283.0	0.0154
282.0	0.0160
281.0	0.0166
280.0	0.0170
279.0	0.0173
278.0	0.0176
277.0	0.0176
276.0	0.0174
275.0	0.0173
274.0	0.0173
273.0	0.0172
272.0	0.0173
271.0	0.0173
270.0	0.0173
269.0	0.0171
268.0	0.0169
267.0	0.0167
266.0	0.0167
265.0	0.0167
264.0	0.0166
263.0	0.0164
262.0	0.0164
261.0	0.0163
260.0	0.0164
259.0	0.0164
258.0	0.0164
257.0	0.0166
256.0	0.0170
255.0	0.0176
254.0	0.0183
253.0	0.0191
252.0	0.0202
251.0	0.0215
250.0	0.0232
249.0	0.0251
248.0	0.0275
247.0	0.0306
246.0	0.0344
245.0	0.0394
244.0	0.0463
243.0	0.0556
242.0	0.0684
241.0	0.0860
240.0	0.1102
239.0	0.1432
238.0	0.1883
237.0	0.2500
236.0	0.3339
235.0	0.4471
234.0	0.6003
233.0	0.8035
232.0	1.0696
231.0	1.4078
230.0	1.8125
229.0	2.2291
228.0	2.4949
227.0	2.6198
226.0	2.5686
225.0	2.5376
224.0	2.4685
223.0	2.4089
222.0	2.3372
221.0	2.2518
220.0	2.1192
219.0	1.9208
218.0	1.6737
217.0	1.3979
216.0	1.0501
215.0	0.6600
214.0	0.3393
213.0	0.1406
212.0	0.0499
211.0	0.0219
210.0	0.0119
209.0	0.0029
208.0	0.0032
207.0	0.0089
206.0	0.0150
205.0	0.0237
204.0	0.0407
203.0	0.0795
202.0	0.1037
201.0	0.1000
200.0	0.1057
