Sample:	
Run Date:	11-03-2020 19:06:57
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
588.0	0.0526
587.0	0.0533
586.0	0.0539
585.0	0.0545
584.0	0.0551
583.0	0.0557
582.0	0.0562
581.0	0.0568
580.0	0.0570
579.0	0.0574
578.0	0.0576
577.0	0.0579
576.0	0.0580
575.0	0.0580
574.0	0.0580
573.0	0.0579
572.0	0.0579
571.0	0.0579
570.0	0.0576
569.0	0.0572
568.0	0.0570
567.0	0.0568
566.0	0.0562
565.0	0.0556
564.0	0.0550
563.0	0.0545
562.0	0.0539
561.0	0.0533
560.0	0.0526
559.0	0.0517
558.0	0.0509
557.0	0.0501
556.0	0.0492
555.0	0.0484
554.0	0.0476
553.0	0.0468
552.0	0.0458
551.0	0.0448
550.0	0.0438
549.0	0.0429
548.0	0.0421
547.0	0.0411
546.0	0.0401
545.0	0.0391
544.0	0.0382
543.0	0.0372
542.0	0.0361
541.0	0.0352
540.0	0.0344
539.0	0.0336
538.0	0.0327
537.0	0.0317
536.0	0.0309
535.0	0.0302
534.0	0.0293
533.0	0.0285
532.0	0.0278
531.0	0.0270
530.0	0.0263
529.0	0.0258
528.0	0.0252
527.0	0.0244
526.0	0.0237
525.0	0.0232
524.0	0.0226
523.0	0.0224
522.0	0.0222
521.0	0.0220
520.0	0.0217
519.0	0.0217
518.0	0.0216
517.0	0.0217
516.0	0.0221
515.0	0.0226
514.0	0.0234
513.0	0.0242
512.0	0.0253
511.0	0.0269
510.0	0.0288
509.0	0.0311
508.0	0.0337
507.0	0.0367
506.0	0.0398
505.0	0.0434
504.0	0.0474
503.0	0.0515
502.0	0.0559
501.0	0.0608
500.0	0.0655
499.0	0.0702
498.0	0.0747
497.0	0.0791
496.0	0.0833
495.0	0.0872
494.0	0.0907
493.0	0.0936
492.0	0.0961
491.0	0.0979
490.0	0.0991
489.0	0.0995
488.0	0.0994
487.0	0.0986
486.0	0.0973
485.0	0.0957
484.0	0.0937
483.0	0.0912
482.0	0.0884
481.0	0.0852
480.0	0.0820
479.0	0.0788
478.0	0.0757
477.0	0.0725
