Sample:	
Run Date:	11-03-2020 16:42:06
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	295.0	236.0	220.0	2.6290	50.8207

Data Points
nm	Abs
900.0	0.0017
899.0	0.0062
898.0	0.0124
897.0	0.0177
896.0	0.0216
895.0	0.0252
894.0	0.0293
893.0	0.0337
892.0	0.0369
891.0	0.0376
890.0	0.0359
889.0	0.0329
888.0	0.0297
887.0	0.0272
886.0	0.0253
885.0	0.0237
884.0	0.0224
883.0	0.0212
882.0	0.0201
881.0	0.0191
880.0	0.0181
879.0	0.0171
878.0	0.0166
877.0	0.0163
876.0	0.0161
875.0	0.0162
874.0	0.0164
873.0	0.0169
872.0	0.0174
871.0	0.0179
870.0	0.0180
869.0	0.0180
868.0	0.0181
867.0	0.0183
866.0	0.0185
865.0	0.0189
864.0	0.0192
863.0	0.0194
862.0	0.0194
861.0	0.0194
860.0	0.0192
859.0	0.0191
858.0	0.0191
857.0	0.0190
856.0	0.0189
855.0	0.0189
854.0	0.0189
853.0	0.0189
852.0	0.0185
851.0	0.0183
850.0	0.0182
849.0	0.0182
848.0	0.0182
847.0	0.0182
846.0	0.0182
845.0	0.0182
844.0	0.0182
843.0	0.0182
842.0	0.0182
841.0	0.0182
840.0	0.0182
839.0	0.0182
838.0	0.0182
837.0	0.0181
836.0	0.0180
835.0	0.0180
834.0	0.0180
833.0	0.0180
832.0	0.0180
831.0	0.0181
830.0	0.0181
829.0	0.0181
828.0	0.0182
827.0	0.0183
826.0	0.0185
825.0	0.0185
824.0	0.0186
823.0	0.0187
822.0	0.0187
821.0	0.0189
820.0	0.0190
819.0	0.0190
818.0	0.0189
817.0	0.0185
816.0	0.0183
815.0	0.0182
814.0	0.0182
813.0	0.0182
812.0	0.0181
811.0	0.0180
810.0	0.0180
809.0	0.0180
808.0	0.0180
807.0	0.0180
806.0	0.0181
805.0	0.0183
804.0	0.0184
803.0	0.0185
802.0	0.0187
801.0	0.0192
800.0	0.0194
799.0	0.0195
798.0	0.0197
797.0	0.0200
796.0	0.0200
795.0	0.0200
794.0	0.0197
793.0	0.0197
792.0	0.0199
791.0	0.0197
790.0	0.0195
789.0	0.0195
788.0	0.0195
787.0	0.0194
786.0	0.0194
785.0	0.0192
784.0	0.0191
783.0	0.0191
782.0	0.0191
781.0	0.0191
780.0	0.0191
779.0	0.0190
778.0	0.0189
777.0	0.0189
776.0	0.0187
775.0	0.0186
774.0	0.0184
773.0	0.0183
772.0	0.0185
771.0	0.0185
770.0	0.0183
769.0	0.0182
768.0	0.0182
767.0	0.0181
766.0	0.0181
765.0	0.0181
764.0	0.0181
763.0	0.0181
762.0	0.0181
761.0	0.0182
760.0	0.0182
759.0	0.0182
758.0	0.0182
757.0	0.0182
756.0	0.0182
755.0	0.0182
754.0	0.0182
753.0	0.0183
752.0	0.0184
751.0	0.0183
750.0	0.0182
749.0	0.0181
748.0	0.0180
747.0	0.0180
746.0	0.0176
745.0	0.0171
744.0	0.0167
743.0	0.0166
742.0	0.0164
741.0	0.0166
740.0	0.0169
739.0	0.0174
738.0	0.0180
737.0	0.0185
736.0	0.0191
735.0	0.0197
734.0	0.0205
733.0	0.0214
732.0	0.0223
731.0	0.0229
730.0	0.0233
729.0	0.0234
728.0	0.0234
727.0	0.0234
726.0	0.0233
725.0	0.0230
724.0	0.0226
723.0	0.0224
722.0	0.0223
721.0	0.0223
720.0	0.0223
719.0	0.0221
718.0	0.0220
717.0	0.0219
716.0	0.0217
715.0	0.0217
714.0	0.0217
713.0	0.0216
712.0	0.0217
711.0	0.0217
710.0	0.0217
709.0	0.0217
708.0	0.0217
707.0	0.0219
706.0	0.0220
705.0	0.0220
704.0	0.0219
703.0	0.0219
702.0	0.0219
701.0	0.0220
700.0	0.0220
699.0	0.0220
698.0	0.0220
697.0	0.0220
696.0	0.0220
695.0	0.0220
694.0	0.0220
693.0	0.0220
692.0	0.0220
691.0	0.0220
690.0	0.0220
689.0	0.0221
688.0	0.0222
687.0	0.0221
686.0	0.0220
685.0	0.0220
684.0	0.0220
683.0	0.0220
682.0	0.0221
681.0	0.0222
680.0	0.0221
679.0	0.0221
678.0	0.0222
677.0	0.0221
676.0	0.0221
675.0	0.0222
674.0	0.0221
673.0	0.0220
672.0	0.0220
671.0	0.0220
670.0	0.0220
669.0	0.0221
668.0	0.0222
667.0	0.0221
666.0	0.0220
665.0	0.0221
664.0	0.0223
663.0	0.0223
662.0	0.0222
661.0	0.0222
660.0	0.0221
659.0	0.0220
658.0	0.0220
657.0	0.0220
656.0	0.0220
655.0	0.0220
654.0	0.0220
653.0	0.0220
652.0	0.0219
651.0	0.0220
650.0	0.0220
649.0	0.0220
648.0	0.0219
647.0	0.0220
646.0	0.0220
645.0	0.0220
644.0	0.0220
643.0	0.0220
642.0	0.0221
641.0	0.0222
640.0	0.0221
639.0	0.0220
638.0	0.0220
637.0	0.0220
636.0	0.0219
635.0	0.0217
634.0	0.0217
633.0	0.0217
632.0	0.0217
631.0	0.0217
630.0	0.0217
629.0	0.0219
628.0	0.0220
627.0	0.0220
626.0	0.0220
625.0	0.0221
624.0	0.0223
623.0	0.0223
622.0	0.0223
621.0	0.0223
620.0	0.0223
619.0	0.0223
618.0	0.0223
617.0	0.0223
616.0	0.0223
615.0	0.0223
614.0	0.0223
613.0	0.0223
612.0	0.0223
611.0	0.0223
610.0	0.0223
609.0	0.0223
608.0	0.0223
607.0	0.0223
606.0	0.0223
605.0	0.0223
604.0	0.0223
603.0	0.0222
602.0	0.0215
601.0	0.0202
600.0	0.0194
599.0	0.0194
598.0	0.0194
597.0	0.0194
596.0	0.0194
595.0	0.0194
594.0	0.0194
593.0	0.0194
592.0	0.0194
591.0	0.0194
590.0	0.0194
589.0	0.0194
588.0	0.0192
587.0	0.0192
586.0	0.0194
585.0	0.0194
584.0	0.0194
583.0	0.0194
582.0	0.0194
581.0	0.0194
580.0	0.0194
579.0	0.0194
578.0	0.0194
577.0	0.0194
576.0	0.0194
575.0	0.0194
574.0	0.0194
573.0	0.0194
572.0	0.0194
571.0	0.0194
570.0	0.0194
569.0	0.0194
568.0	0.0194
567.0	0.0194
566.0	0.0194
565.0	0.0194
564.0	0.0194
563.0	0.0194
562.0	0.0194
561.0	0.0194
560.0	0.0194
559.0	0.0194
558.0	0.0194
557.0	0.0194
556.0	0.0194
555.0	0.0194
554.0	0.0194
553.0	0.0194
552.0	0.0194
551.0	0.0194
550.0	0.0195
549.0	0.0195
548.0	0.0195
547.0	0.0196
546.0	0.0197
545.0	0.0197
544.0	0.0196
543.0	0.0197
542.0	0.0200
541.0	0.0200
540.0	0.0200
539.0	0.0201
538.0	0.0203
537.0	0.0203
536.0	0.0203
535.0	0.0204
534.0	0.0205
533.0	0.0205
532.0	0.0206
531.0	0.0209
530.0	0.0209
529.0	0.0209
528.0	0.0209
527.0	0.0209
526.0	0.0210
525.0	0.0211
524.0	0.0211
523.0	0.0213
522.0	0.0216
521.0	0.0217
520.0	0.0219
519.0	0.0220
518.0	0.0221
517.0	0.0223
516.0	0.0223
515.0	0.0223
514.0	0.0223
513.0	0.0224
512.0	0.0225
511.0	0.0225
510.0	0.0226
509.0	0.0229
508.0	0.0229
507.0	0.0230
506.0	0.0232
505.0	0.0232
504.0	0.0232
503.0	0.0230
502.0	0.0229
501.0	0.0229
500.0	0.0229
499.0	0.0226
498.0	0.0225
497.0	0.0225
496.0	0.0225
495.0	0.0224
494.0	0.0223
493.0	0.0223
492.0	0.0223
491.0	0.0223
490.0	0.0223
489.0	0.0221
488.0	0.0220
487.0	0.0220
486.0	0.0220
485.0	0.0216
484.0	0.0213
483.0	0.0211
482.0	0.0211
481.0	0.0210
480.0	0.0210
479.0	0.0210
478.0	0.0209
477.0	0.0209
476.0	0.0209
475.0	0.0209
474.0	0.0209
473.0	0.0209
472.0	0.0209
471.0	0.0209
470.0	0.0206
469.0	0.0205
468.0	0.0205
467.0	0.0205
466.0	0.0205
465.0	0.0204
464.0	0.0204
463.0	0.0204
462.0	0.0204
461.0	0.0203
460.0	0.0203
459.0	0.0203
458.0	0.0201
457.0	0.0200
456.0	0.0197
455.0	0.0196
454.0	0.0196
453.0	0.0196
452.0	0.0196
451.0	0.0196
450.0	0.0196
449.0	0.0196
448.0	0.0195
447.0	0.0194
446.0	0.0194
445.0	0.0194
444.0	0.0194
443.0	0.0194
442.0	0.0194
441.0	0.0194
440.0	0.0194
439.0	0.0194
438.0	0.0194
437.0	0.0192
436.0	0.0191
435.0	0.0192
434.0	0.0193
433.0	0.0192
432.0	0.0191
431.0	0.0191
430.0	0.0191
429.0	0.0191
428.0	0.0191
427.0	0.0191
426.0	0.0191
425.0	0.0190
424.0	0.0191
423.0	0.0191
422.0	0.0191
421.0	0.0190
420.0	0.0191
419.0	0.0191
418.0	0.0190
417.0	0.0191
416.0	0.0192
415.0	0.0193
414.0	0.0192
413.0	0.0191
412.0	0.0192
411.0	0.0193
410.0	0.0193
409.0	0.0194
408.0	0.0194
407.0	0.0194
406.0	0.0194
405.0	0.0194
404.0	0.0194
403.0	0.0194
402.0	0.0194
401.0	0.0194
400.0	0.0195
399.0	0.0196
398.0	0.0196
397.0	0.0197
396.0	0.0199
395.0	0.0199
394.0	0.0200
393.0	0.0200
392.0	0.0201
391.0	0.0202
390.0	0.0202
389.0	0.0202
388.0	0.0202
387.0	0.0203
386.0	0.0203
385.0	0.0204
384.0	0.0206
383.0	0.0207
382.0	0.0207
381.0	0.0197
380.0	0.0179
379.0	0.0174
378.0	0.0185
377.0	0.0190
376.0	0.0187
375.0	0.0185
374.0	0.0187
373.0	0.0187
372.0	0.0185
371.0	0.0203
370.0	0.0241
369.0	0.0263
368.0	0.0263
367.0	0.0265
366.0	0.0267
365.0	0.0267
364.0	0.0268
363.0	0.0268
362.0	0.0269
361.0	0.0271
360.0	0.0275
359.0	0.0276
358.0	0.0276
357.0	0.0278
356.0	0.0281
355.0	0.0281
354.0	0.0283
353.0	0.0284
352.0	0.0285
351.0	0.0287
350.0	0.0290
349.0	0.0291
348.0	0.0294
347.0	0.0297
346.0	0.0301
345.0	0.0305
344.0	0.0308
343.0	0.0309
342.0	0.0312
341.0	0.0317
340.0	0.0322
