Sample:	
Run Date:	20-02-2020 21:01:16
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	700.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
288.0	0.0151
287.0	0.0151
286.0	0.0152
285.0	0.0156
284.0	0.0159
283.0	0.0162
282.0	0.0169
281.0	0.0176
280.0	0.0184
279.0	0.0194
278.0	0.0206
277.0	0.0222
276.0	0.0241
275.0	0.0265
274.0	0.0296
273.0	0.0336
272.0	0.0384
271.0	0.0440
270.0	0.0507
269.0	0.0581
268.0	0.0657
267.0	0.0733
266.0	0.0801
265.0	0.0858
264.0	0.0902
263.0	0.0931
262.0	0.0947
261.0	0.0956
260.0	0.0954
259.0	0.0949
258.0	0.0945
257.0	0.0947
256.0	0.0959
255.0	0.0981
254.0	0.1019
253.0	0.1083
252.0	0.1178
251.0	0.1318
250.0	0.1522
249.0	0.1813
248.0	0.2219
247.0	0.2779
246.0	0.3532
245.0	0.4543
244.0	0.5879
243.0	0.7635
242.0	0.9923
241.0	1.2840
240.0	1.6345
239.0	2.0315
238.0	2.4089
237.0	2.6576
236.0	2.6990
235.0	2.6990
234.0	2.6990
233.0	2.6990
232.0	2.6990
231.0	2.6990
230.0	2.6990
229.0	2.6990
228.0	2.6990
227.0	2.6990
226.0	2.6576
225.0	2.6576
224.0	2.6576
223.0	2.6576
222.0	2.6198
221.0	2.6198
220.0	2.6198
219.0	2.6198
218.0	2.6198
217.0	2.6198
216.0	2.5686
215.0	2.5686
214.0	2.5376
213.0	2.4949
212.0	2.4685
211.0	2.4685
210.0	2.4318
209.0	2.3565
208.0	2.3098
207.0	2.2924
206.0	2.2676
205.0	2.2518
204.0	2.2147
203.0	2.1487
202.0	2.0915
201.0	2.0458
200.0	2.0088
